age,in_incidence_rates,in_prevalence_rates,in_remission_rates,in_mortality_rates,out_incidence_rates,out_prevalence_rates,out_remission_rates,out_case_fatality_rates,out_duration_years,out_mortality_rates,out_rr_mortality_number,out_age_of_onset_years,disease,sex,in_case_fatality_rates,qimd
58,0.0004741934,,0.0766272711,0.0001322537,0.0004746902,0.0016051795,0.07654684,0.0816214715,6.4584828096,0.0001312544,20.4308740094,58.5,colon cancer,men,0.0730102001,5 least deprived
59,0.0005661546,,0.07715363,0.0001466067,0.0005666461,0.0018563817,0.0770882467,0.0783444006,6.5024512648,0.0001457191,17.8952776932,59.5,colon cancer,men,0.0714414905,5 least deprived
60,0.0006680555,,0.0776747385,0.0001608066,0.0006683836,0.0021673859,0.0776376836,0.0737972774,6.5334867817,0.0001602639,15.4696761824,60.5,colon cancer,men,0.0698710169,5 least deprived
61,0.0007737239,,0.0781731801,0.0001752025,0.0007737663,0.0025397157,0.0781689503,0.0688259456,6.5432995683,0.0001751361,13.2940846198,61.5,colon cancer,men,0.0683710247,5 least deprived
62,0.0008769876,,0.0786315381,0.0001901434,0.0008766976,0.0029686289,0.0786582517,0.0640851193,6.5276037881,0.0001905905,11.4319135613,62.5,colon cancer,men,0.0670137595,5 least deprived
63,0.0009719076,,0.0790323961,0.0002059972,0.00097131,0.0034437327,0.0790849762,0.0599910009,6.4854299077,0.0002069357,9.8882073957,63.5,colon cancer,men,0.0658714665,5 least deprived
64,0.0010579084,,0.0793583376,0.0002235651,0.0010570761,0.0039518975,0.0794301233,0.0568345296,6.4183308056,0.0002249393,8.6460193589,64.5,colon cancer,men,0.0650163912,5 least deprived
65,0.0011397785,,0.079591946,0.0002440819,0.0011387848,0.0044822003,0.0796762866,0.0547718675,6.3297100423,0.0002458278,7.6682706642,65.5,colon cancer,men,0.064520779,5 least deprived
66,0.0012225395,,0.0797208866,0.0002688013,0.0012214463,0.0050282224,0.079811966,0.053803466,6.2239468841,0.0002708652,6.9020067546,66.5,colon cancer,men,0.0644422655,5 least deprived
67,0.0013112129,,0.0797531522,0.0002989767,0.0013100624,0.0055877697,0.0798460804,0.0538627584,6.1057413116,0.0003013106,6.2951318937,67.5,colon cancer,men,0.0647800469,5 least deprived
68,0.0014106382,,0.0797018172,0.0003357983,0.0014094645,0.0061624423,0.0797920197,0.0548473635,5.9798391722,0.0003383503,5.8044693285,68.5,colon cancer,men,0.0655187097,5 least deprived
69,0.001521461,,0.0795799561,0.0003789967,0.001520277,0.006755933,0.0796656311,0.0564471966,5.8502158115,0.0003817377,5.3900571339,69.5,colon cancer,men,0.0666428401,5 least deprived
70,0.001640134,,0.0794006435,0.000426843,0.0016389269,0.0073711867,0.0794822915,0.0582517483,5.7189678704,0.0004298009,5.0190136245,70.5,colon cancer,men,0.0681370245,5 least deprived
71,0.0017629274,,0.0791769539,0.000477545,0.0017616595,0.0080090464,0.0792573422,0.0599782664,5.5861925102,0.0004808177,4.6782368087,71.5,colon cancer,men,0.0699858494,5 least deprived
72,0.0018861115,,0.0789219619,0.0005293102,0.0018847267,0.0086683384,0.0790044606,0.0614397659,5.4504257487,0.0005330592,4.3650465911,72.5,colon cancer,men,0.0721739011,5 least deprived
73,0.0020061017,,0.0786487418,0.0005804469,0.0020045399,0.0093460534,0.078737101,0.0625259745,5.3089541778,0.000584873,4.0778224436,73.5,colon cancer,men,0.074685766,5 least deprived
74,0.002122659,,0.0783703684,0.0006315774,0.0021208808,0.0100380474,0.0784663899,0.0633907436,5.1588674929,0.0006368392,3.8131385802,74.5,colon cancer,men,0.0775060305,5 least deprived
75,0.0022388889,,0.078099916,0.000685638,0.0022368894,0.0107401689,0.0782028733,0.0643633448,4.9985856939,0.0006918098,3.5715731573,75.5,colon cancer,men,0.080619281,5 least deprived
76,0.0023580428,,0.0778482087,0.0007456655,0.0023558441,0.0114487509,0.0779565318,0.065702776,4.828421356,0.0007527702,3.3497626284,76.5,colon cancer,men,0.0840001447,5 least deprived
77,0.0024833718,,0.0776170686,0.0008146968,0.0024810013,0.0121605808,0.0777285245,0.0676072258,4.6505083398,0.0008227226,3.1422520445,77.5,colon cancer,men,0.0875834124,5 least deprived
78,0.0026179834,,0.0774060671,0.0008956418,0.0026154694,0.0128728778,0.0775180435,0.0702204684,4.4687116912,0.0009045502,2.9468383602,78.5,colon cancer,men,0.0912939157,5 least deprived
79,0.0027616789,,0.0772147758,0.0009884912,0.0027590597,0.0135830634,0.0773250747,0.0734434102,4.2874643937,0.0009982349,2.7702815526,79.5,colon cancer,men,0.0950564864,5 least deprived
80,0.0029109535,,0.0770427662,0.0010903166,0.0029082411,0.0142883418,0.0771503654,0.0769975969,4.1098966417,0.0011008562,2.6167016239,80.5,colon cancer,men,0.098795956,5 least deprived
81,0.0030621588,,0.0768896099,0.0011980625,0.0030593743,0.0149855187,0.0769941882,0.0806535711,3.9367910816,0.0012093619,2.490337404,81.5,colon cancer,men,0.1024371563,5 least deprived
82,0.0032116461,,0.0767548783,0.0013086734,0.0032087978,0.015671043,0.076856296,0.0842277634,3.7658615353,0.0013206959,2.3953235083,82.5,colon cancer,men,0.1059049189,5 least deprived
83,0.0033555535,,0.0766381431,0.0014191655,0.0033526494,0.0163408984,0.0767367539,0.0875775322,3.5913911258,0.0014318783,2.3293525122,83.5,colon cancer,men,0.1091240754,5 least deprived
84,0.0034851058,,0.0765389757,0.001528201,0.0034821793,0.0169874506,0.0766344395,0.0906992768,3.4068420349,0.0015415372,2.2677143807,84.5,colon cancer,men,0.1120194575,5 least deprived
85,0.0035866152,,0.0764569477,0.0016360884,0.0035837325,0.0175935933,0.0765490104,0.093734085,3.2089342025,0.001649876,2.1860809327,85.5,colon cancer,men,0.1145158969,5 least deprived
86,0.0036461804,,0.0763916214,0.0017432076,0.0036434504,0.0181303073,0.0764785595,0.0968783353,3.000269692,0.0017571043,2.0674767291,86.5,colon cancer,men,0.1165403523,5 least deprived
87,0.0036498999,,0.0763423484,0.0018499387,0.0036474715,0.0185574998,0.076421391,0.1003828457,2.7929322558,0.0018633608,1.9063767012,87.5,colon cancer,men,0.1180687052,5 least deprived
88,0.0035850658,,0.0763082698,0.0019564324,0.0035831141,0.0188255688,0.0763749729,0.1045494905,2.6133875384,0.0019684406,1.7254923249,88.5,colon cancer,men,0.1191257599,5 least deprived
89,0.0034664238,,0.0762885172,0.0020575653,0.0034650902,0.0188921673,0.0763376252,0.1094100754,2.4952221971,0.0020668702,1.5874021714,89.5,colon cancer,men,0.1197384476,5 least deprived
20,2.68961e-05,,0.077610839,0,2.68957e-05,0.000233008,0.0776147916,0.0622960489,10.3635528608,1.45113e-05,480.609754841,20.5,colon cancer,women,0.062530397,5 least deprived
21,2.63882e-05,,0.0774873035,1.557e-07,2.63873e-05,0.0002357265,0.0774980156,0.0006609213,10.5069193549,1.558e-07,5.5872732154,21.5,colon cancer,women,0.0628081321,5 least deprived
22,2.57588e-05,,0.0773434592,5.26e-07,2.57565e-05,0.0002445117,0.0773774659,0.0021549057,10.3299079874,5.27e-07,14.3736680402,22.5,colon cancer,women,0.0631326076,5 least deprived
23,2.50002e-05,,0.0771815253,1.1555e-06,2.49956e-05,0.0002515707,0.0772509508,0.0046095634,10.1581754956,1.1598e-06,26.4185648951,23.5,colon cancer,women,0.0634999493,5 least deprived
24,2.41364e-05,,0.0770037213,2.0135e-06,2.41298e-05,0.0002566668,0.0771148278,0.0078907933,10.0008527282,2.0254e-06,39.6667884032,24.5,colon cancer,women,0.0639062832,5 least deprived
25,2.32226e-05,,0.0768122664,2.9782e-06,2.32144e-05,0.0002596935,0.0769628387,0.0115605061,9.8645281923,3.0022e-06,51.7319932794,25.5,colon cancer,women,0.0643477348,5 least deprived
26,2.23156e-05,,0.07660938,3.9238e-06,2.23063e-05,0.0002607266,0.0767926032,0.0151976763,9.7518495008,3.9622e-06,61.6506671785,26.5,colon cancer,women,0.0648204301,5 least deprived
27,2.14721e-05,,0.0763972815,4.7243e-06,2.14624e-05,0.0002600157,0.0766035916,0.0183718859,9.6615327458,4.7765e-06,69.2237111561,27.5,colon cancer,women,0.0653204948,5 least deprived
28,2.07488e-05,,0.0761781903,5.2582e-06,2.07392e-05,0.000257971,0.0763954282,0.0206252698,9.5879646671,5.32e-06,74.2854764762,28.5,colon cancer,women,0.0658440546,5 least deprived
29,2.02025e-05,,0.0759543256,5.4988e-06,2.01931e-05,0.0002551078,0.0761758287,0.021817865,9.5222908034,5.5651e-06,76.8370920851,29.5,colon cancer,women,0.0663872355,5 least deprived
30,1.98899e-05,,0.0757279069,5.5143e-06,1.98806e-05,0.0002519337,0.0759496107,0.0221563173,9.4554024627,5.581e-06,77.3788223022,30.5,colon cancer,women,0.0669461631,5 least deprived
31,1.98677e-05,,0.0755011535,5.3774e-06,1.98584e-05,0.0002489081,0.0757190443,0.0218657072,9.3796552399,5.4418e-06,76.1519125121,31.5,colon cancer,women,0.0675169633,5 least deprived
32,2.01927e-05,,0.0752762847,5.1605e-06,2.01832e-05,0.0002464433,0.0754875782,0.0211878362,9.289134256,5.221e-06,73.3768636556,32.5,colon cancer,women,0.0680957618,5 least deprived
33,2.09215e-05,,0.07505552,4.9362e-06,2.09114e-05,0.0002449073,0.0752596511,0.0203867161,9.1799961201,4.9924e-06,69.5036439928,33.5,colon cancer,women,0.0686786845,5 least deprived
34,2.21109e-05,,0.0748410786,4.7771e-06,2.21e-05,0.000244621,0.0750392971,0.0197466433,9.0508162152,4.8303e-06,65.4575114901,34.5,colon cancer,women,0.069261857,5 least deprived
35,2.38176e-05,,0.0746351799,4.7562e-06,2.38052e-05,0.0002458755,0.0748301486,0.0195568319,8.9028158653,4.8086e-06,62.1840131775,35.5,colon cancer,women,0.0698414053,5 least deprived
36,2.60984e-05,,0.0744400432,4.9466e-06,2.60834e-05,0.0002489256,0.0746364218,0.0200917833,8.7398879745,5.0018e-06,60.3809629064,36.5,colon cancer,women,0.0704134551,5 least deprived
37,2.901e-05,,0.074257888,5.4212e-06,2.89912e-05,0.0002539916,0.0744601268,0.0215878713,8.5683817377,5.4839e-06,60.3530025036,37.5,colon cancer,women,0.0709741321,5 least deprived
38,3.26091e-05,,0.0740909336,6.2501e-06,3.25846e-05,0.0002612634,0.0743036776,0.0242103553,8.3966380536,6.3266e-06,61.9707761396,38.5,colon cancer,women,0.0715195622,5 least deprived
39,3.69524e-05,,0.0739413993,7.4365e-06,3.69203e-05,0.0002709447,0.0741657846,0.0277944566,8.2333250326,7.533e-06,64.3511802092,39.5,colon cancer,women,0.0720458712,5 least deprived
40,4.20966e-05,,0.0738115045,8.9169e-06,4.20552e-05,0.0002833008,0.0740431639,0.0318881513,8.0848951251,9.0373e-06,66.2797984278,40.5,colon cancer,women,0.0725491848,5 least deprived
41,4.80986e-05,,0.0737034685,1.06248e-05,4.80465e-05,0.0002987005,0.0739380764,0.0360416695,7.9544728238,1.07707e-05,67.0500252285,41.5,colon cancer,women,0.0730256288,5 least deprived
42,5.50149e-05,,0.0736195107,1.24939e-05,5.49513e-05,0.0003176022,0.0738514517,0.0398530831,7.84206651,1.26645e-05,66.4490014068,42.5,colon cancer,women,0.0734713291,5 least deprived
43,6.29024e-05,,0.0735618504,1.44609e-05,6.28266e-05,0.000340565,0.0737884614,0.0430027045,7.7449761829,1.46548e-05,64.5602719468,43.5,colon cancer,women,0.0738824113,5 least deprived
44,7.18177e-05,,0.0735327071,1.65393e-05,7.17283e-05,0.0003681885,0.0737533053,0.0454752768,7.6591387245,1.6756e-05,61.6935638423,44.5,colon cancer,women,0.0742550014,5 least deprived
45,8.18176e-05,,0.0735343,1.88189e-05,8.17141e-05,0.0004010349,0.0737496994,0.0474864016,7.5811078483,1.90596e-05,58.296439376,45.5,colon cancer,women,0.074585225,5 least deprived
46,9.29589e-05,,0.0735684064,2.13929e-05,9.28399e-05,0.0004395913,0.0737781387,0.049227448,7.5088679089,2.16595e-05,54.6482912823,46.5,colon cancer,women,0.0748684399,5 least deprived
47,0.0001052982,,0.0736350351,2.43545e-05,0.0001051636,0.0004842731,0.0738390082,0.0508512244,7.441657376,2.46495e-05,50.9027685471,47.5,colon cancer,women,0.0750969318,5 least deprived
48,0.0001188963,,0.0737337528,2.77955e-05,0.0001187466,0.0005354313,0.0739306339,0.0524676934,7.3797410059,2.8121e-05,47.1661955183,48.5,colon cancer,women,0.075262218,5 least deprived
49,0.000133909,,0.0738641262,3.17781e-05,0.0001337444,0.0005934177,0.0740539776,0.0540972369,7.3239844165,3.21355e-05,43.5851179817,49.5,colon cancer,women,0.0753558162,5 least deprived
50,0.0001505864,,0.074025722,3.63346e-05,0.0001504077,0.0006587041,0.0742070833,0.0556931242,7.2752927669,3.67243e-05,40.2508212649,50.5,colon cancer,women,0.0753692438,5 least deprived
51,0.0001691832,,0.0742181068,4.14959e-05,0.0001689914,0.000731937,0.074390743,0.0572072304,7.2343419727,4.19176e-05,37.2283201133,51.5,colon cancer,women,0.0752940184,5 least deprived
52,0.0001899536,,0.0744408475,4.7293e-05,0.000189749,0.0008139257,0.0746041075,0.0585957464,7.2015641331,4.77454e-05,34.5638023616,52.5,colon cancer,women,0.0751216575,5 least deprived
53,0.0002131589,,0.0746935106,5.37513e-05,0.0002129424,0.0009056367,0.0748473141,0.0598160948,7.177132039,5.42326e-05,32.2566704798,53.5,colon cancer,women,0.0748436786,5 least deprived
54,0.0002392151,,0.0749756629,6.07637e-05,0.0002389854,0.0010083214,0.0751209975,0.0606998109,7.1604857101,6.12749e-05,30.1290357491,54.5,colon cancer,women,0.0744515993,5 least deprived
55,0.000268693,,0.075286871,6.80913e-05,0.0002684439,0.0011237651,0.0754272553,0.0610097679,7.1495161857,6.86404e-05,27.9905438168,55.5,colon cancer,women,0.073936937,5 least deprived
56,0.0003021702,,0.0756261403,7.54893e-05,0.0003018899,0.0012543874,0.0757668618,0.0605904055,7.1403821652,7.60938e-05,25.735110599,56.5,colon cancer,women,0.0732964496,5 least deprived
57,0.0003402241,,0.0759902302,8.2713e-05,0.0003398946,0.0014032014,0.076137642,0.0593638849,7.127848935,8.33998e-05,23.3212829505,57.5,colon cancer,women,0.0725478564,5 least deprived
58,0.0003834042,,0.0763753391,8.95419e-05,0.0003830024,0.0015737484,0.0765354834,0.0573356892,7.105697821,9.03421e-05,20.7751254838,58.5,colon cancer,women,0.071714117,5 least deprived
59,0.000431614,,0.0767776648,9.6316e-05,0.0004311218,0.0017694699,0.0769534512,0.0548926205,7.0683336878,9.72501e-05,18.2967199455,59.5,colon cancer,women,0.0708181908,5 least deprived
60,0.0004841113,,0.0771934057,0.0001039356,0.0004835255,0.0019925676,0.0773822914,0.0526359701,7.0131393873,0.0001050087,16.1025556428,60.5,colon cancer,women,0.0698830375,5 least deprived
61,0.0005401255,,0.0776187599,0.0001133254,0.000539455,0.0022434738,0.0778171821,0.0509918143,6.9410333921,0.0001145358,14.2877969362,61.5,colon cancer,women,0.0689316166,5 least deprived
62,0.0005988863,,0.0780499255,0.0001254099,0.00059815,0.0025209382,0.0782507769,0.0502214183,6.8555613008,0.0001267525,12.8630706715,62.5,colon cancer,women,0.0679868877,5 least deprived
63,0.0006596291,,0.0784831006,0.0001410714,0.0006588596,0.0028221718,0.0786796895,0.0504472271,6.7619819076,0.0001425305,11.7887052113,63.5,colon cancer,women,0.0670718105,5 least deprived
64,0.0007217239,,0.0789144834,0.0001602137,0.0007209547,0.0031435176,0.0790995525,0.0514026771,6.6655241441,0.0001617588,10.9467141836,64.5,colon cancer,women,0.0662093444,5 least deprived
65,0.0007846754,,0.079340272,0.0001817624,0.0007839308,0.0034815771,0.0795104907,0.0526104004,6.5692729047,0.0001833546,10.2114543665,65.5,colon cancer,women,0.065422449,5 least deprived
66,0.0008479943,,0.0797558349,0.0002046005,0.0008472874,0.0038337476,0.0799098546,0.053735531,6.4737566589,0.0002062086,9.5181345606,66.5,colon cancer,women,0.0647401554,5 least deprived
67,0.0009111909,,0.0801532218,0.0002276111,0.0009105149,0.0041981831,0.0802944381,0.0545528871,6.3775993458,0.0002292338,8.8388712806,67.5,colon cancer,women,0.0642157807,5 least deprived
68,0.0009738374,,0.0805236528,0.0002497253,0.0009731675,0.0045737422,0.0806583843,0.0549202242,6.277990744,0.0002514095,8.1637738295,68.5,colon cancer,women,0.0639087135,5 least deprived
69,0.0010369171,,0.080858348,0.0002709801,0.001036221,0.0049601211,0.0809935336,0.0549529444,6.171681462,0.0002727979,7.5075288361,69.5,colon cancer,women,0.0638783423,5 least deprived
70,0.0011028252,,0.0811485273,0.0002925183,0.0011020776,0.0053581501,0.0812885599,0.0549259806,6.0563382431,0.0002945329,6.8953935204,70.5,colon cancer,women,0.0641840557,5 least deprived
71,0.0011740183,,0.0813854109,0.0003155309,0.001173199,0.0057699066,0.0815322988,0.0550366626,5.9309104098,0.0003177967,6.3363421934,71.5,colon cancer,women,0.0648852423,5 least deprived
72,0.0012529527,,0.0815602188,0.0003412088,0.0012520412,0.0061986352,0.0817147336,0.0554192357,5.7953046417,0.0003437771,5.8295641937,72.5,colon cancer,women,0.0660412906,5 least deprived
73,0.0013419814,,0.0816641711,0.0003707225,0.0013409595,0.0066486227,0.0818269447,0.0561584053,5.6501305031,0.0003736482,5.3701706583,73.5,colon cancer,women,0.0677115893,5 least deprived
74,0.0014410732,,0.0816884878,0.0004047733,0.0014399173,0.0071241714,0.081859577,0.0572464116,5.4963117259,0.0004081296,4.9513398249,74.5,colon cancer,women,0.0699555269,5 least deprived
75,0.0015478128,,0.081624389,0.0004435929,0.0015464976,0.0076277722,0.0818046738,0.0586219052,5.3346597298,0.0004474788,4.5650805151,75.5,colon cancer,women,0.072832492,5 least deprived
76,0.0016596813,,0.0814671722,0.0004873928,0.0016581841,0.0081592935,0.0816579525,0.0602463731,5.1658125139,0.0004919221,4.2068525783,76.5,colon cancer,women,0.0763691792,5 least deprived
77,0.0017741599,,0.0812284447,0.0005363845,0.0017724674,0.008716112,0.0814291503,0.0621003044,4.9904338893,0.0005416578,3.8742889221,77.5,colon cancer,women,0.0804615072,5 least deprived
78,0.0018888183,,0.0809238912,0.0005908042,0.0018869311,0.0092932772,0.0811329854,0.0641848672,4.8093684259,0.0005969015,3.5688545017,78.5,colon cancer,women,0.0849727007,5 least deprived
79,0.0020032638,,0.0805691964,0.0006514583,0.0020011909,0.0098843757,0.0807844158,0.0665690573,4.6235924051,0.0006584348,3.3019238912,79.5,colon cancer,women,0.0897659846,5 least deprived
80,0.0021191413,,0.0801800451,0.0007197232,0.0021169044,0.0104830089,0.0803978816,0.0693642416,4.4339844799,0.0007276145,3.0824493947,80.5,colon cancer,women,0.0947045835,5 least deprived
81,0.0022381844,,0.079772122,0.0007970002,0.0022358089,0.0110834772,0.0799898115,0.0726598243,4.2408850695,0.0008058201,2.9139431194,81.5,colon cancer,women,0.0996517222,5 least deprived
82,0.0023621268,,0.0793611119,0.0008846906,0.0023596354,0.0116807125,0.0795756822,0.0765273405,4.0434281273,0.0008944201,2.7975866019,82.5,colon cancer,women,0.1044706255,5 least deprived
83,0.0024922328,,0.0789626994,0.0009840782,0.0024896592,0.0122700523,0.0791697195,0.0810177027,3.8392288435,0.0009946488,2.726547308,83.5,colon cancer,women,0.1090245181,5 least deprived
84,0.0026189784,,0.0785925693,0.0010937474,0.0026163815,0.0128431995,0.0787885717,0.0859935609,3.6257634119,0.0011050111,2.6619940449,84.5,colon cancer,women,0.1131766247,5 least deprived
85,0.002722051,,0.0782664063,0.0012095834,0.0027195235,0.0133807718,0.0784492552,0.0912296886,3.4025428896,0.0012212881,2.5632708645,85.5,colon cancer,women,0.11679017,5 least deprived
86,0.0027806689,,0.0779994945,0.0013273537,0.002778351,0.013849101,0.0781647123,0.0966559594,3.1732369957,0.0013390826,2.4039791279,86.5,colon cancer,women,0.1197320439,5 least deprived
87,0.0027740503,,0.0777978999,0.0014428261,0.0027721017,0.0142011707,0.0779408601,0.1023589309,2.9496914893,0.001453919,2.1784770174,87.5,colon cancer,women,0.1219534304,5 least deprived
88,0.0026830023,,0.077658471,0.0015517184,0.0026815826,0.0143784884,0.0777709362,0.1085775234,2.7576131051,0.0015611564,1.9247933988,88.5,colon cancer,women,0.1234898078,5 least deprived
89,0.0025248756,,0.0775776556,0.0016486076,0.0025240873,0.0143306029,0.0776480329,0.1155136952,2.6308502902,0.0016548951,1.7359653447,89.5,colon cancer,women,0.1243803195,5 least deprived
20,1.16939e-05,,0.066374284,2.433e-07,1.16931e-05,8.86164e-05,0.0663808645,0.0027471543,10.1532601902,2.435e-07,8.9105526515,20.5,lung cancer,men,0.148275638,5 least deprived
21,1.08328e-05,,0.0657010315,4.067e-07,1.08318e-05,9.36827e-05,0.0657113195,0.0043466808,9.8529575129,4.073e-07,13.0990161127,21.5,lung cancer,men,0.1520869241,5 least deprived
22,9.7657e-06,,0.0649134533,6.094e-07,9.7647e-06,9.73906e-05,0.0649279511,0.006269291,9.5413866355,6.107e-07,17.8973987463,22.5,lung cancer,men,0.1565482248,5 least deprived
