"year","sex","age","qimd","pops"
2002,1,49,2,56425
2002,1,49,3,61679
2002,1,49,4,66623
2002,1,49,5,68887
2002,1,50,1,52726
2002,1,50,2,55924
2002,1,50,3,60869
2002,1,50,4,65634
2002,1,50,5,68582
2002,1,51,1,51713
2002,1,51,2,55918
2002,1,51,3,62022
2002,1,51,4,66453
2002,1,51,5,68963
2002,1,52,1,52156
2002,1,52,2,56835
2002,1,52,3,63838
2002,1,52,4,69274
2002,1,52,5,71359
2002,1,53,1,52355
2002,1,53,2,58045
2002,1,53,3,66267
2002,1,53,4,73273
2002,1,53,5,74320
2002,1,54,1,54754
2002,1,54,2,61251
2002,1,54,3,71675
2002,1,54,4,79206
2002,1,54,5,81388
2002,1,55,1,56658
2002,1,55,2,64768
2002,1,55,3,76028
2002,1,55,4,84495
2002,1,55,5,86972
2002,1,56,1,46179
2002,1,56,2,51892
2002,1,56,3,61754
2002,1,56,4,68615
2002,1,56,5,69946
2002,1,57,1,44572
2002,1,57,2,51032
2002,1,57,3,60569
2002,1,57,4,66953
2002,1,57,5,68352
2002,1,58,1,43428
2002,1,58,2,49678
2002,1,58,3,59415
2002,1,58,4,65806
2002,1,58,5,66954
2002,1,59,1,42812
2002,1,59,2,48074
2002,1,59,3,57005
2002,1,59,4,62062
2002,1,59,5,61491
2002,1,60,1,40349
2002,1,60,2,43572
2002,1,60,3,50411
2002,1,60,4,55266
2002,1,60,5,53636
2002,1,61,1,39276
2002,1,61,2,41698
2002,1,61,3,47257
2002,1,61,4,50212
2002,1,61,5,48509
2002,1,62,1,41286
2002,1,62,2,43205
2002,1,62,3,48962
2002,1,62,4,52295
2002,1,62,5,50440
2002,1,63,1,40848
2002,1,63,2,43285
2002,1,63,3,48941
2002,1,63,4,52450
2002,1,63,5,50681
2002,1,64,1,41230
2002,1,64,2,42378
2002,1,64,3,48596
2002,1,64,4,51771
2002,1,64,5,49696
2002,1,65,1,39712
2002,1,65,2,41499
2002,1,65,3,47209
2002,1,65,4,49563
2002,1,65,5,48142
2002,1,66,1,38328
2002,1,66,2,39385
2002,1,66,3,45091
2002,1,66,4,48432
2002,1,66,5,46411
2002,1,67,1,36699
2002,1,67,2,38466
2002,1,67,3,43552
2002,1,67,4,46083
2002,1,67,5,44973
2002,1,68,1,34580
2002,1,68,2,36464
2002,1,68,3,41598
2002,1,68,4,43632
2002,1,68,5,42581
2002,1,69,1,34090
2002,1,69,2,35547
2002,1,69,3,40715
2002,1,69,4,42649
2002,1,69,5,41841
2002,1,70,1,33538
2002,1,70,2,35512
2002,1,70,3,40755
2002,1,70,4,42522
2002,1,70,5,40852
2002,1,71,1,32881
2002,1,71,2,35028
2002,1,71,3,39547
2002,1,71,4,41478
2002,1,71,5,39899
2002,1,72,1,31614
2002,1,72,2,33481
2002,1,72,3,37994
2002,1,72,4,39210
2002,1,72,5,37996
2002,1,73,1,29458
2002,1,73,2,31920
2002,1,73,3,35884
2002,1,73,4,37225
2002,1,73,5,35973
2002,1,74,1,27964
2002,1,74,2,30233
2002,1,74,3,33894
2002,1,74,4,35248
2002,1,74,5,33534
2002,1,75,1,27683
2002,1,75,2,29411
2002,1,75,3,32527
2002,1,75,4,33627
2002,1,75,5,31957
2002,1,76,1,26043
2002,1,76,2,27961
2002,1,76,3,31090
2002,1,76,4,31796
2002,1,76,5,30206
2002,1,77,1,24088
2002,1,77,2,26247
2002,1,77,3,28880
2002,1,77,4,29585
2002,1,77,5,28024
2002,1,78,1,22406
2002,1,78,2,24808
2002,1,78,3,26937
2002,1,78,4,27621
2002,1,78,5,25982
2002,1,79,1,21140
2002,1,79,2,22948
2002,1,79,3,25136
2002,1,79,4,25792
2002,1,79,5,24085
2002,1,80,1,20384
2002,1,80,2,22231
2002,1,80,3,24620
2002,1,80,4,24646
2002,1,80,5,22466
2002,1,81,1,18883
2002,1,81,2,21143
2002,1,81,3,23439
2002,1,81,4,23479
2002,1,81,5,22224
2002,1,82,1,17453
2002,1,82,2,19482
2002,1,82,3,21312
2002,1,82,4,21109
2002,1,82,5,19464
2002,1,83,1,11825
2002,1,83,2,12927
2002,1,83,3,14577
2002,1,83,4,14391
2002,1,83,5,13071
2002,1,84,1,8770
2002,1,84,2,9784
2002,1,84,3,11208
2002,1,84,4,10753
2002,1,84,5,10034
2002,1,85,1,7783
2002,1,85,2,9556
2002,1,85,3,10819
2002,1,85,4,10805
2002,1,85,5,9878
2002,1,86,1,6965
2002,1,86,2,8277
2002,1,86,3,9750
2002,1,86,4,9871
2002,1,86,5,9129
2002,1,87,1,6539
2002,1,87,2,7636
2002,1,87,3,8853
2002,1,87,4,8897
2002,1,87,5,7823
2002,1,88,1,5262
2002,1,88,2,6431
2002,1,88,3,7379
2002,1,88,4,7372
2002,1,88,5,6525
2002,1,89,1,4069
2002,1,89,2,5075
2002,1,89,3,5971
2002,1,89,4,5913
2002,1,89,5,5391
2002,1,"90+",1,11817
2002,1,"90+",2,14147
2002,1,"90+",3,17126
2002,1,"90+",4,17752
2002,1,"90+",5,15773
2002,2,0,1,71197
2002,2,0,2,56448
2002,2,0,3,49656
2002,2,0,4,47465
2002,2,0,5,48231
2002,2,1,1,68821
2002,2,1,2,55303
2002,2,1,3,50137
2002,2,1,4,48651
2002,2,1,5,51101
2002,2,2,1,69025
2002,2,2,2,56187
2002,2,2,3,51174
2002,2,2,4,50814
2002,2,2,5,53353
2002,2,3,1,69676
2002,2,3,2,57585
2002,2,3,3,52545
2002,2,3,4,52327
2002,2,3,5,55679
2002,2,4,1,70616
2002,2,4,2,58230
2002,2,4,3,53225
2002,2,4,4,53808
2002,2,4,5,57067
2002,2,5,1,72434
2002,2,5,2,60048
2002,2,5,3,55244
2002,2,5,4,54082
2002,2,5,5,58079
2002,2,6,1,70788
2002,2,6,2,59038
2002,2,6,3,54430
2002,2,6,4,54782
2002,2,6,5,58277
2002,2,7,1,69509
2002,2,7,2,58856
2002,2,7,3,54609
2002,2,7,4,55273
2002,2,7,5,59320
2002,2,8,1,70648
2002,2,8,2,60249
2002,2,8,3,56736
2002,2,8,4,56948
2002,2,8,5,61071
2002,2,9,1,71878
2002,2,9,2,60853
2002,2,9,3,57380
2002,2,9,4,57560
2002,2,9,5,61145
2002,2,10,1,73311
2002,2,10,2,64032
2002,2,10,3,59145
2002,2,10,4,59672
2002,2,10,5,62879
2002,2,11,1,73748
2002,2,11,2,63747
2002,2,11,3,60401
2002,2,11,4,61254
2002,2,11,5,64650
2002,2,12,1,71694
2002,2,12,2,62267
2002,2,12,3,59502
2002,2,12,4,59781
2002,2,12,5,64131
2002,2,13,1,70759
2002,2,13,2,61463
2002,2,13,3,59062
2002,2,13,4,59738
2002,2,13,5,62943
2002,2,14,1,71503
2002,2,14,2,62851
2002,2,14,3,59387
2002,2,14,4,60091
2002,2,14,5,63497
2002,2,15,1,70261
2002,2,15,2,61023
2002,2,15,3,58166
2002,2,15,4,58917
2002,2,15,5,61224
2002,2,16,1,69091
2002,2,16,2,60111
2002,2,16,3,57231
2002,2,16,4,57663
2002,2,16,5,60832
2002,2,17,1,69817
2002,2,17,2,60435
2002,2,17,3,57077
2002,2,17,4,58045
2002,2,17,5,60349
2002,2,18,1,68356
2002,2,18,2,58381
2002,2,18,3,55618
2002,2,18,4,56145
2002,2,18,5,58092
2002,2,19,1,72134
2002,2,19,2,62226
2002,2,19,3,55605
2002,2,19,4,53340
2002,2,19,5,49971
2002,2,20,1,77145
2002,2,20,2,68620
2002,2,20,3,58345
2002,2,20,4,50316
2002,2,20,5,42319
2002,2,21,1,80289
2002,2,21,2,73035
2002,2,21,3,61526
2002,2,21,4,52718
2002,2,21,5,44458
2002,2,22,1,80651
2002,2,22,2,73565
2002,2,22,3,61808
2002,2,22,4,53698
2002,2,22,5,46767
2002,2,23,1,76060
2002,2,23,2,72681
2002,2,23,3,60704
2002,2,23,4,52698
2002,2,23,5,45989
2002,2,24,1,72281
2002,2,24,2,69957
2002,2,24,3,59525
2002,2,24,4,50760
2002,2,24,5,43452
2002,2,25,1,72131
2002,2,25,2,70541
2002,2,25,3,59372
2002,2,25,4,50178
2002,2,25,5,43920
2002,2,26,1,73897
2002,2,26,2,72700
2002,2,26,3,61419
2002,2,26,4,52276
2002,2,26,5,45059
2002,2,27,1,74151
2002,2,27,2,75388
2002,2,27,3,65067
2002,2,27,4,55260
2002,2,27,5,48043
2002,2,28,1,75290
2002,2,28,2,76827
2002,2,28,3,67425
2002,2,28,4,58993
2002,2,28,5,51784
2002,2,29,1,78444
2002,2,29,2,79677
2002,2,29,3,71674
2002,2,29,4,63610
2002,2,29,5,56722
2002,2,30,1,81478
2002,2,30,2,83007
2002,2,30,3,74781
2002,2,30,4,68208
2002,2,30,5,63017
2002,2,31,1,82695
2002,2,31,2,83778
2002,2,31,3,76341
2002,2,31,4,71151
2002,2,31,5,67479
2002,2,32,1,81323
2002,2,32,2,81459
2002,2,32,3,75153
2002,2,32,4,71283
2002,2,32,5,68065
2002,2,33,1,81903
2002,2,33,2,82464
2002,2,33,3,77198
2002,2,33,4,74170
2002,2,33,5,72359
2002,2,34,1,80576
2002,2,34,2,82078
2002,2,34,3,77367
2002,2,34,4,76039
2002,2,34,5,75186
2002,2,35,1,80292
2002,2,35,2,82191
2002,2,35,3,78850
2002,2,35,4,78704
2002,2,35,5,79270
2002,2,36,1,78601
2002,2,36,2,80932
2002,2,36,3,79027
2002,2,36,4,80476
2002,2,36,5,82308
2002,2,37,1,77992
2002,2,37,2,80307
2002,2,37,3,79183
2002,2,37,4,81243
2002,2,37,5,84091
2002,2,38,1,75589
2002,2,38,2,78455
2002,2,38,3,78466
2002,2,38,4,81099
2002,2,38,5,85418
2002,2,39,1,73886
2002,2,39,2,76477
2002,2,39,3,76693
2002,2,39,4,80265
2002,2,39,5,84600
2002,2,40,1,71734
2002,2,40,2,73978
2002,2,40,3,75349
2002,2,40,4,77847
2002,2,40,5,83224
2002,2,41,1,69026
2002,2,41,2,71104
2002,2,41,3,72702
2002,2,41,4,76412
2002,2,41,5,81722
2002,2,42,1,65892
2002,2,42,2,67821
2002,2,42,3,70615
2002,2,42,4,73864
2002,2,42,5,78173
2002,2,43,1,63105
2002,2,43,2,66545
2002,2,43,3,69235
2002,2,43,4,72930
2002,2,43,5,77395
2002,2,44,1,62109
2002,2,44,2,64501
2002,2,44,3,67861
2002,2,44,4,72584
2002,2,44,5,76847
2002,2,45,1,59448
2002,2,45,2,62287
2002,2,45,3,65871
2002,2,45,4,70711
2002,2,45,5,73677
2002,2,46,1,56608
2002,2,46,2,60273
2002,2,46,3,64392
2002,2,46,4,68275
2002,2,46,5,71669
2002,2,47,1,54003
2002,2,47,2,58057
2002,2,47,3,63357
2002,2,47,4,67408
2002,2,47,5,70564
2002,2,48,1,53830
2002,2,48,2,58113
2002,2,48,3,63935
2002,2,48,4,68573
2002,2,48,5,70827
2002,2,49,1,52189
2002,2,49,2,57102
2002,2,49,3,63395
2002,2,49,4,68135
2002,2,49,5,70998
2002,2,50,1,51617
2002,2,50,2,56291
2002,2,50,3,62994
2002,2,50,4,67882
2002,2,50,5,70535
2002,2,51,1,50729
2002,2,51,2,56134
2002,2,51,3,63923
2002,2,51,4,69203
2002,2,51,5,70828
2002,2,52,1,51822
2002,2,52,2,57816
2002,2,52,3,65669
2002,2,52,4,71286
2002,2,52,5,74151
2002,2,53,1,52228
2002,2,53,2,59165
2002,2,53,3,67541
2002,2,53,4,74743
2002,2,53,5,76696
2002,2,54,1,54310
2002,2,54,2,62212
2002,2,54,3,73445
2002,2,54,4,81314
2002,2,54,5,83548
2002,2,55,1,56155
2002,2,55,2,65288
2002,2,55,3,78063
2002,2,55,4,86410
2002,2,55,5,88862
2002,2,56,1,46707
2002,2,56,2,53808
2002,2,56,3,63453
2002,2,56,4,70101
2002,2,56,5,70528
2002,2,57,1,45145
2002,2,57,2,52362
2002,2,57,3,62192
2002,2,57,4,68734
2002,2,57,5,69156
2002,2,58,1,44262
2002,2,58,2,51193
2002,2,58,3,60375
2002,2,58,4,67476
2002,2,58,5,67634
2002,2,59,1,44056
2002,2,59,2,49357
2002,2,59,3,58180
2002,2,59,4,63224
2002,2,59,5,62739
2002,2,60,1,41608
2002,2,60,2,45687
2002,2,60,3,52611
2002,2,60,4,56601
2002,2,60,5,54321
2002,2,61,1,40696
2002,2,61,2,43422
2002,2,61,3,48982
2002,2,61,4,52047
2002,2,61,5,50039
2002,2,62,1,42660
2002,2,62,2,45442
2002,2,62,3,51170
2002,2,62,4,54034
2002,2,62,5,52378
2002,2,63,1,43133
2002,2,63,2,45234
2002,2,63,3,51362
2002,2,63,4,54125
2002,2,63,5,52692
2002,2,64,1,42458
2002,2,64,2,45259
2002,2,64,3,50646
2002,2,64,4,53188
2002,2,64,5,51802
2002,2,65,1,41822
2002,2,65,2,44184
2002,2,65,3,49288
2002,2,65,4,52056
2002,2,65,5,50267
2002,2,66,1,41009
2002,2,66,2,43139
2002,2,66,3,48321
2002,2,66,4,50202
2002,2,66,5,48889
2002,2,67,1,39832
2002,2,67,2,42149
2002,2,67,3,46748
2002,2,67,4,48834
2002,2,67,5,47277
2002,2,68,1,38700
2002,2,68,2,40801
2002,2,68,3,45141
2002,2,68,4,46824
2002,2,68,5,45133
2002,2,69,1,38689
2002,2,69,2,41137
2002,2,69,3,45677
2002,2,69,4,46397
2002,2,69,5,44274
2002,2,70,1,39357
2002,2,70,2,41710
2002,2,70,3,45669
2002,2,70,4,46519
2002,2,70,5,44341
2002,2,71,1,39913
2002,2,71,2,42676
2002,2,71,3,45937
2002,2,71,4,46587
2002,2,71,5,44262
2002,2,72,1,39471
2002,2,72,2,41711
2002,2,72,3,45007
2002,2,72,4,45861
2002,2,72,5,43055
2002,2,73,1,37831
2002,2,73,2,40954
2002,2,73,3,43459
2002,2,73,4,43884
2002,2,73,5,41431
2002,2,74,1,36817
2002,2,74,2,39189
2002,2,74,3,41924
2002,2,74,4,42140
2002,2,74,5,39253
2002,2,75,1,36982
2002,2,75,2,39039
2002,2,75,3,41693
2002,2,75,4,41031
2002,2,75,5,38215
2002,2,76,1,36343
2002,2,76,2,38864
2002,2,76,3,40718
2002,2,76,4,40498
2002,2,76,5,36674
2002,2,77,1,35287
2002,2,77,2,37925
2002,2,77,3,39594
2002,2,77,4,38888
2002,2,77,5,35382
2002,2,78,1,34309
2002,2,78,2,36615
2002,2,78,3,38897
2002,2,78,4,37678
2002,2,78,5,34696
2002,2,79,1,33005
2002,2,79,2,35711
2002,2,79,3,38620
2002,2,79,4,36628
2002,2,79,5,33563
2002,2,80,1,33865
2002,2,80,2,36206
2002,2,80,3,38073
2002,2,80,4,37013
2002,2,80,5,32750
2002,2,81,1,33115
2002,2,81,2,36555
2002,2,81,3,38804
2002,2,81,4,37217
2002,2,81,5,33126
2002,2,82,1,31759
2002,2,82,2,34414
2002,2,82,3,36000
2002,2,82,4,34117
2002,2,82,5,29920
2002,2,83,1,22390
2002,2,83,2,24231
2002,2,83,3,25726
2002,2,83,4,24591
2002,2,83,5,21454
2002,2,84,1,17743
2002,2,84,2,19420
2002,2,84,3,20844
2002,2,84,4,20007
2002,2,84,5,17433
2002,2,85,1,17193
2002,2,85,2,19824
2002,2,85,3,22006
2002,2,85,4,20799
2002,2,85,5,18067
2002,2,86,1,16153
2002,2,86,2,18924
2002,2,86,3,21315
2002,2,86,4,20177
2002,2,86,5,17501
2002,2,87,1,16111
2002,2,87,2,18542
2002,2,87,3,20189
2002,2,87,4,19507
2002,2,87,5,16567
2002,2,88,1,14319
2002,2,88,2,16363
2002,2,88,3,17874
2002,2,88,4,17198
2002,2,88,5,14725
2002,2,89,1,12017
2002,2,89,2,13919
2002,2,89,3,15544
2002,2,89,4,14867
2002,2,89,5,12699
2002,2,"90+",1,43451
2002,2,"90+",2,50234
2002,2,"90+",3,57524
2002,2,"90+",4,55238
2002,2,"90+",5,47510
2003,1,0,1,76465
2003,1,0,2,61383
2003,1,0,3,54072
2003,1,0,4,51136
2003,1,0,5,52769
2003,1,1,1,72974
2003,1,1,2,58341
2003,1,1,3,52398
2003,1,1,4,50178
2003,1,1,5,52694
2003,1,2,1,70352
2003,1,2,2,57111
2003,1,2,3,51859
2003,1,2,4,51697
2003,1,2,5,55620
2003,1,3,1,71387
2003,1,3,2,58237
2003,1,3,3,53780
2003,1,3,4,54202
2003,1,3,5,57786
2003,1,4,1,71734
2003,1,4,2,59679
2003,1,4,3,55673
2003,1,4,4,56044
2003,1,4,5,60414
2003,1,5,1,72925
2003,1,5,2,60499
2003,1,5,3,56239
2003,1,5,4,57070
2003,1,5,5,61496
2003,1,6,1,75030
2003,1,6,2,62604
2003,1,6,3,58518
2003,1,6,4,58329
2003,1,6,5,62188
2003,1,7,1,73549
2003,1,7,2,62317
2003,1,7,3,57556
2003,1,7,4,58186
2003,1,7,5,63401
2003,1,8,1,72419
2003,1,8,2,61813
2003,1,8,3,57878
2003,1,8,4,59393
2003,1,8,5,63827
2003,1,9,1,73284
2003,1,9,2,63038
2003,1,9,3,60232
2003,1,9,4,60872
2003,1,9,5,65520
2003,1,10,1,74324
2003,1,10,2,63873
2003,1,10,3,60731
2003,1,10,4,61028
2003,1,10,5,65599
2003,1,11,1,75359
2003,1,11,2,65713
2003,1,11,3,62333
2003,1,11,4,63442
2003,1,11,5,68003
2003,1,12,1,76062
2003,1,12,2,66919
2003,1,12,3,64025
2003,1,12,4,64370
2003,1,12,5,69194
2003,1,13,1,73654
2003,1,13,2,65318
2003,1,13,3,63233
2003,1,13,4,63690
2003,1,13,5,67884
2003,1,14,1,72071
2003,1,14,2,63574
2003,1,14,3,61464
2003,1,14,4,62682
2003,1,14,5,68162
2003,1,15,1,72545
2003,1,15,2,64728
2003,1,15,3,62404
2003,1,15,4,63749
2003,1,15,5,67937
2003,1,16,1,71533
2003,1,16,2,62970
2003,1,16,3,60642
2003,1,16,4,61225
2003,1,16,5,65857
2003,1,17,1,72079
2003,1,17,2,62957
2003,1,17,3,60270
2003,1,17,4,61207
2003,1,17,5,66036
2003,1,18,1,74236
2003,1,18,2,65023
2003,1,18,3,61473
2003,1,18,4,62160
2003,1,18,5,65304
2003,1,19,1,75429
2003,1,19,2,65058
2003,1,19,3,61446
2003,1,19,4,59812
2003,1,19,5,58329
2003,1,20,1,73437
2003,1,20,2,68115
2003,1,20,3,62409
2003,1,20,4,56351
2003,1,20,5,49722
2003,1,21,1,71128
2003,1,21,2,67855
2003,1,21,3,60890
2003,1,21,4,54752
2003,1,21,5,48374
2003,1,22,1,73011
2003,1,22,2,71403
2003,1,22,3,63794
2003,1,22,4,57195
2003,1,22,5,50632
2003,1,23,1,73967
2003,1,23,2,72930
2003,1,23,3,64331
2003,1,23,4,57197
2003,1,23,5,52095
2003,1,24,1,70928
2003,1,24,2,71799
2003,1,24,3,63110
2003,1,24,4,55917
2003,1,24,5,50470
2003,1,25,1,69683
2003,1,25,2,69429
2003,1,25,3,60380
2003,1,25,4,52852
2003,1,25,5,47145
2003,1,26,1,69832
2003,1,26,2,70548
2003,1,26,3,61584
2003,1,26,4,53199
2003,1,26,5,46799
2003,1,27,1,72867
2003,1,27,2,74500
2003,1,27,3,64208
2003,1,27,4,54543
2003,1,27,5,46928
2003,1,28,1,74243
2003,1,28,2,76903
2003,1,28,3,67034
2003,1,28,4,57678
2003,1,28,5,49565
2003,1,29,1,74963
2003,1,29,2,78928
2003,1,29,3,69398
2003,1,29,4,60156
2003,1,29,5,52675
2003,1,30,1,78005
2003,1,30,2,80786
2003,1,30,3,72108
2003,1,30,4,64229
2003,1,30,5,58295
2003,1,31,1,79740
2003,1,31,2,82128
2003,1,31,3,74837
2003,1,31,4,68153
2003,1,31,5,62593
2003,1,32,1,80979
2003,1,32,2,83426
2003,1,32,3,76529
2003,1,32,4,71014
2003,1,32,5,65979
2003,1,33,1,79661
2003,1,33,2,82073
2003,1,33,3,76050
2003,1,33,4,70683
2003,1,33,5,66421
2003,1,34,1,79883
2003,1,34,2,82392
2003,1,34,3,77326
2003,1,34,4,73212
2003,1,34,5,70700
2003,1,35,1,79393
2003,1,35,2,81895
2003,1,35,3,77709
2003,1,35,4,75339
2003,1,35,5,73959
2003,1,36,1,79467
2003,1,36,2,82748
2003,1,36,3,80151
2003,1,36,4,78393
2003,1,36,5,77961
2003,1,37,1,77509
2003,1,37,2,81025
2003,1,37,3,79846
2003,1,37,4,79248
2003,1,37,5,79847
2003,1,38,1,75564
2003,1,38,2,79814
2003,1,38,3,79805
2003,1,38,4,80573
2003,1,38,5,82096
2003,1,39,1,74104
2003,1,39,2,78238
2003,1,39,3,78937
2003,1,39,4,79605
2003,1,39,5,82928
2003,1,40,1,72066
2003,1,40,2,75578
2003,1,40,3,77244
2003,1,40,4,78532
2003,1,40,5,82039
2003,1,41,1,69479
2003,1,41,2,73084
2003,1,41,3,75035
2003,1,41,4,77702
2003,1,41,5,81422
2003,1,42,1,66957
2003,1,42,2,70684
2003,1,42,3,73187
2003,1,42,4,76119
2003,1,42,5,80016
2003,1,43,1,64508
2003,1,43,2,67461
2003,1,43,3,70628
2003,1,43,4,73629
2003,1,43,5,77668
2003,1,44,1,61844
2003,1,44,2,66118
2003,1,44,3,69130
2003,1,44,4,72698
2003,1,44,5,76789
2003,1,45,1,61225
2003,1,45,2,64367
2003,1,45,3,68438
2003,1,45,4,71978
2003,1,45,5,75611
2003,1,46,1,58258
2003,1,46,2,61151
2003,1,46,3,65223
2003,1,46,4,69455
2003,1,46,5,72915
2003,1,47,1,55244
2003,1,47,2,59339
2003,1,47,3,63092
2003,1,47,4,66890
2003,1,47,5,70901
2003,1,48,1,53040
2003,1,48,2,56887
2003,1,48,3,61865
2003,1,48,4,65775
2003,1,48,5,68804
2003,1,49,1,52814
2003,1,49,2,57036
2003,1,49,3,62682
2003,1,49,4,66029
2003,1,49,5,69802
2003,1,50,1,53199
2003,1,50,2,56212
2003,1,50,3,61356
2003,1,50,4,66476
2003,1,50,5,68298
2003,1,51,1,52153
2003,1,51,2,55456
2003,1,51,3,60882
2003,1,51,4,65730
2003,1,51,5,68096
2003,1,52,1,51076
2003,1,52,2,55644
2003,1,52,3,61958
2003,1,52,4,66554
2003,1,52,5,68520
2003,1,53,1,51536
2003,1,53,2,56694
2003,1,53,3,63600
2003,1,53,4,69079
2003,1,53,5,70875
2003,1,54,1,52033
2003,1,54,2,57406
2003,1,54,3,66039
2003,1,54,4,73073
2003,1,54,5,73850
2003,1,55,1,54409
2003,1,55,2,60712
2003,1,55,3,71250
2003,1,55,4,78258
2003,1,55,5,80322
2003,1,56,1,56083
2003,1,56,2,64033
2003,1,56,3,75667
2003,1,56,4,84452
2003,1,56,5,86387
2003,1,57,1,45490
2003,1,57,2,51411
2003,1,57,3,61133
2003,1,57,4,67932
2003,1,57,5,69122
2003,1,58,1,43793
2003,1,58,2,50360
2003,1,58,3,60237
2003,1,58,4,66526
2003,1,58,5,67379
2003,1,59,1,42849
2003,1,59,2,49273
2003,1,59,3,59124
2003,1,59,4,65433
2003,1,59,5,66197
2003,1,60,1,42093
2003,1,60,2,47367
2003,1,60,3,56255
2003,1,60,4,61825
2003,1,60,5,60934
2003,1,61,1,39602
2003,1,61,2,42923
2003,1,61,3,50138
2003,1,61,4,54980
2003,1,61,5,52753
2003,1,62,1,38588
2003,1,62,2,41038
2003,1,62,3,46570
2003,1,62,4,49638
2003,1,62,5,47736
2003,1,63,1,40195
2003,1,63,2,42253
2003,1,63,3,48569
2003,1,63,4,51722
2003,1,63,5,49918
2003,1,64,1,39841
2003,1,64,2,42489
2003,1,64,3,48172
2003,1,64,4,51912
2003,1,64,5,50100
2003,1,65,1,40047
2003,1,65,2,41631
2003,1,65,3,47724
2003,1,65,4,50827
2003,1,65,5,48850
2003,1,66,1,38326
2003,1,66,2,40731
2003,1,66,3,46198
2003,1,66,4,48638
2003,1,66,5,47383
2003,1,67,1,36919
2003,1,67,2,38308
2003,1,67,3,44399
2003,1,67,4,47515
2003,1,67,5,45774
2003,1,68,1,35297
2003,1,68,2,37412
2003,1,68,3,42949
2003,1,68,4,45243
2003,1,68,5,44108
2003,1,69,1,33064
2003,1,69,2,35468
2003,1,69,3,40745
2003,1,69,4,42614
2003,1,69,5,41715
2003,1,70,1,32403
2003,1,70,2,34432
2003,1,70,3,39831
2003,1,70,4,41817
2003,1,70,5,40879
2003,1,71,1,32224
2003,1,71,2,34262
2003,1,71,3,39519
2003,1,71,4,41571
2003,1,71,5,39810
2003,1,72,1,31300
2003,1,72,2,33713
2003,1,72,3,38189
2003,1,72,4,40243
2003,1,72,5,38851
2003,1,73,1,29797
2003,1,73,2,32092
2003,1,73,3,36635
2003,1,73,4,38369
2003,1,73,5,36601
2003,1,74,1,27754
2003,1,74,2,30410
2003,1,74,3,34682
2003,1,74,4,35781
2003,1,74,5,34758
2003,1,75,1,26261
2003,1,75,2,28727
2003,1,75,3,32514
2003,1,75,4,33792
2003,1,75,5,32288
2003,1,76,1,25459
2003,1,76,2,27797
2003,1,76,3,31153
2003,1,76,4,32251
2003,1,76,5,30678
2003,1,77,1,24140
2003,1,77,2,26160
2003,1,77,3,29302
2003,1,77,4,30331
2003,1,77,5,28954
2003,1,78,1,22051
2003,1,78,2,24430
2003,1,78,3,27179
2003,1,78,4,28197
2003,1,78,5,26572
2003,1,79,1,20356
2003,1,79,2,22792
2003,1,79,3,25518
2003,1,79,4,25980
2003,1,79,5,24476
2003,1,80,1,19242
2003,1,80,2,21250
2003,1,80,3,23365
2003,1,80,4,24018
2003,1,80,5,22420
2003,1,81,1,18429
2003,1,81,2,20265
2003,1,81,3,22563
2003,1,81,4,22612
2003,1,81,5,21126
2003,1,82,1,16802
2003,1,82,2,18975
2003,1,82,3,21414
2003,1,82,4,21437
2003,1,82,5,20435
2003,1,83,1,15462
2003,1,83,2,17176
2003,1,83,3,18826
2003,1,83,4,19286
2003,1,83,5,17804
2003,1,84,1,10593
2003,1,84,2,11399
2003,1,84,3,13165
2003,1,84,4,13008
2003,1,84,5,12005
2003,1,85,1,7341
2003,1,85,2,8511
2003,1,85,3,9898
2003,1,85,4,9781
2003,1,85,5,8787
2003,1,86,1,6651
2003,1,86,2,8193
2003,1,86,3,9541
2003,1,86,4,9463
2003,1,86,5,8656
2003,1,87,1,5817
2003,1,87,2,6958
2003,1,87,3,8502
2003,1,87,4,8347
2003,1,87,5,7788
2003,1,88,1,5399
2003,1,88,2,6320
2003,1,88,3,7667
2003,1,88,4,7472
2003,1,88,5,6753
2003,1,89,1,4177
2003,1,89,2,5195
2003,1,89,3,6165
2003,1,89,4,6250
2003,1,89,5,5510
2003,1,"90+",1,12145
2003,1,"90+",2,14784
2003,1,"90+",3,17955
2003,1,"90+",4,18465
2003,1,"90+",5,16803
2003,2,0,1,73017
2003,2,0,2,57863
2003,2,0,3,50972
2003,2,0,4,48852
2003,2,0,5,49369
2003,2,1,1,70369
2003,2,1,2,55693
2003,2,1,3,49403
2003,2,1,4,47747
2003,2,1,5,49873
2003,2,2,1,68289
2003,2,2,2,54589
2003,2,2,3,49865
2003,2,2,4,49336
2003,2,2,5,52954
2003,2,3,1,68222
2003,2,3,2,55851
2003,2,3,3,51565
2003,2,3,4,51295
2003,2,3,5,54736
2003,2,4,1,68826
2003,2,4,2,57276
2003,2,4,3,53158
2003,2,4,4,52877
2003,2,4,5,57228
2003,2,5,1,69846
2003,2,5,2,58244
2003,2,5,3,53706
2003,2,5,4,54320
2003,2,5,5,58667
2003,2,6,1,71747
2003,2,6,2,59780
2003,2,6,3,55592
2003,2,6,4,55274
2003,2,6,5,59361
2003,2,7,1,70131
2003,2,7,2,58962
2003,2,7,3,54864
2003,2,7,4,55415
2003,2,7,5,59838
2003,2,8,1,68601
2003,2,8,2,58709
2003,2,8,3,55470
