year,sex,qimd,agegroup,deaths,agegrp,C18,C19,C20,C33,C34,C50,E11,F00_03,I20_25,I48,I60_69,J40_47,N390,pops
2006,men,4,35-39,285,35-39,2,1,1,0,1,0,0,0,16,0,8,0,0,379823
2006,men,4,40-44,440,40-44,6,0,2,0,15,0,0,0,59,0,15,0,1,399910
2006,men,4,45-49,665,45-49,9,2,9,0,34,1,0,0,131,0,24,3,0,365651
2006,men,4,50-54,1045,50-54,26,4,10,0,67,0,0,2,201,1,34,14,4,329334
2006,men,4,55-59,1850,55-59,54,6,32,0,158,1,2,1,372,0,59,38,5,366950
2006,men,4,60-64,2644,60-64,67,16,44,0,284,0,0,5,575,1,117,76,8,309317
2006,men,4,65-69,3496,65-69,97,20,48,0,333,2,6,11,744,6,155,136,9,242104
2006,men,4,70-74,5047,70-74,150,24,51,1,489,1,7,29,1000,11,330,230,20,204799
2006,men,4,75-79,7014,75-79,168,22,79,0,588,1,12,95,1489,28,570,377,60,160212
2006,men,4,80-84,8401,80-84,144,18,73,0,471,1,34,184,1633,42,890,494,95,105157
2006,men,4,85-89,6811,85-89,103,14,44,0,279,2,27,219,1277,45,754,347,94,50634
2006,men,4,90+,5059,90+,57,3,15,0,85,0,12,161,828,47,603,215,95,20542
2006,men,5 least deprived,<1,188,<1,0,0,0,0,0,0,0,0,0,0,0,0,0,54063
2006,men,5 least deprived,01-04,39,01-04,0,0,0,0,0,0,0,0,0,0,1,0,0,224989
2006,men,5 least deprived,05-09,22,05-09,0,0,0,0,0,0,0,0,0,0,1,0,0,310537
2006,men,5 least deprived,10-14,43,10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,337324
2006,men,5 least deprived,15-19,112,15-19,0,0,0,0,0,0,0,0,0,0,2,0,0,336793
2006,men,5 least deprived,20-24,113,20-24,0,0,0,0,0,0,0,0,0,0,2,0,0,257983
2006,men,5 least deprived,25-29,152,25-29,3,1,0,0,2,0,0,0,1,0,1,0,1,244685
2006,men,5 least deprived,30-34,200,30-34,1,0,1,0,4,0,0,0,9,0,5,2,0,288821
2006,men,5 least deprived,35-39,246,35-39,2,0,3,0,1,0,0,0,21,0,7,2,0,379138
2006,men,5 least deprived,40-44,399,40-44,6,1,4,0,12,0,0,0,59,0,14,1,0,418207
2006,men,5 least deprived,45-49,553,45-49,14,3,7,0,25,0,0,0,95,0,26,3,1,383459
2006,men,5 least deprived,50-54,845,50-54,21,1,13,0,56,0,1,1,171,1,25,7,0,340413
2006,men,5 least deprived,55-59,1550,55-59,59,9,35,1,138,1,3,1,305,1,46,14,2,370495
2006,men,5 least deprived,60-64,2209,60-64,63,18,31,1,218,1,2,1,444,2,85,57,2,305373
2006,men,5 least deprived,65-69,2765,65-69,101,19,52,0,257,2,3,13,519,2,136,96,9,233611
2006,men,5 least deprived,70-74,4345,70-74,127,21,65,0,357,2,11,29,863,14,265,186,24,199910
2006,men,5 least deprived,75-79,6129,75-79,170,23,62,1,395,2,12,84,1216,20,516,280,50,156328
2006,men,5 least deprived,80-84,7408,80-84,156,14,55,0,392,0,17,156,1495,36,759,370,94,101361
2006,men,5 least deprived,85-89,5919,85-89,102,9,33,0,207,3,9,175,1171,40,708,276,96,47269
2006,men,5 least deprived,90+,4526,90+,43,7,21,0,82,1,12,163,725,32,558,164,97,19299
2006,women,1 most deprived,<1,549,<1,0,0,0,0,0,0,0,0,0,0,1,0,0,81179
2006,women,1 most deprived,01-04,84,01-04,0,0,0,0,0,0,0,0,0,0,0,1,0,289240
2006,women,1 most deprived,05-09,35,05-09,0,0,0,0,0,0,0,0,1,0,0,0,0,340583
2006,women,1 most deprived,10-14,51,10-14,0,0,0,0,0,0,0,0,1,0,1,0,0,346577
2006,women,1 most deprived,15-19,86,15-19,0,0,0,0,0,0,0,0,0,0,2,0,0,363335
2006,women,1 most deprived,20-24,111,20-24,1,0,1,0,2,0,0,0,0,0,1,1,0,435689
2006,women,1 most deprived,25-29,187,25-29,1,0,0,0,1,2,0,0,2,0,9,0,0,416236
2006,women,1 most deprived,30-34,252,30-34,4,0,0,0,3,8,0,0,7,0,9,1,0,378694
2006,women,1 most deprived,35-39,388,35-39,2,3,0,0,6,29,0,0,15,0,17,1,3,386780
2006,women,1 most deprived,40-44,633,40-44,12,1,2,0,25,53,3,0,40,0,28,5,0,363012
2006,women,1 most deprived,45-49,924,45-49,12,4,5,0,71,97,1,1,70,2,53,12,5,308507
2006,women,1 most deprived,50-54,1184,50-54,15,3,10,0,119,105,2,0,108,1,74,48,3,260281
2006,women,1 most deprived,55-59,1770,55-59,43,5,12,0,268,138,2,2,173,1,71,101,7,253766
2006,women,1 most deprived,60-64,2222,60-64,34,5,15,0,312,137,5,5,280,1,108,183,8,207271
2006,women,1 most deprived,65-69,3221,65-69,58,11,23,0,466,151,10,15,478,7,196,265,35,191747
2006,women,1 most deprived,70-74,4711,70-74,84,12,25,0,504,187,22,44,788,20,377,412,54,175385
2006,women,1 most deprived,75-79,7160,75-79,119,13,40,0,612,216,24,127,1163,37,696,688,84,159123
2006,women,1 most deprived,80-84,9297,80-84,140,17,47,0,486,216,38,334,1526,80,1085,744,157,130253
2006,women,1 most deprived,85-89,8865,85-89,114,10,42,0,227,205,34,456,1445,98,1181,471,185,77347
2006,women,1 most deprived,90+,9372,90+,99,9,24,0,86,143,42,645,1264,118,1270,223,232,43747
2006,women,2,<1,307,<1,0,0,0,0,0,0,0,0,0,0,0,1,0,64754
2006,women,2,01-04,63,01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,230199
2006,women,2,05-09,34,05-09,0,0,0,0,0,0,0,0,0,0,1,0,0,284003
2006,women,2,10-14,34,10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,303615
2006,women,2,15-19,80,15-19,0,0,0,0,0,0,0,0,0,0,1,0,0,325137
2006,women,2,20-24,98,20-24,0,0,1,0,0,1,0,0,0,0,1,0,0,396018
2006,women,2,25-29,124,25-29,1,0,2,0,0,2,0,0,1,0,2,1,0,401813
2006,women,2,30-34,178,30-34,0,2,1,0,0,11,0,0,3,1,6,1,0,383789
2006,women,2,35-39,314,35-39,3,0,0,0,5,47,0,0,8,0,17,0,0,393163
2006,women,2,40-44,478,40-44,3,3,2,0,22,67,0,0,24,0,27,3,3,378741
2006,women,2,45-49,628,45-49,9,4,7,0,41,100,0,0,30,0,36,10,1,326297
2006,women,2,50-54,944,50-54,24,2,7,0,108,128,0,0,54,0,46,17,5,283779
2006,women,2,55-59,1544,55-59,36,3,13,0,185,192,2,3,134,0,64,58,9,293072
2006,women,2,60-64,2022,60-64,44,8,19,0,231,204,2,5,227,4,110,105,16,240844
2006,women,2,65-69,2706,65-69,80,11,19,0,335,145,8,12,339,6,143,223,20,210446
2006,women,2,70-74,4048,70-74,83,16,32,0,406,170,13,45,602,17,336,312,34,192158
2006,women,2,75-79,6642,75-79,131,23,32,0,505,248,24,152,1055,36,637,506,81,177357
2006,women,2,80-84,9542,80-84,168,15,48,0,441,265,32,342,1544,74,1173,592,176,146884
2006,women,2,85-89,9817,85-89,152,10,48,0,197,229,22,509,1684,108,1354,386,190,91374
2006,women,2,90+,11294,90+,105,6,36,1,79,192,35,742,1599,154,1546,241,268,52844
2006,women,3,<1,216,<1,0,0,0,0,0,0,0,0,0,0,1,0,0,56043
2006,women,3,01-04,33,01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,206932
2006,women,3,05-09,16,05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,268617
2006,women,3,10-14,27,10-14,0,0,0,0,0,0,0,0,2,0,0,0,0,288902
2006,women,3,15-19,75,15-19,0,0,0,0,0,1,0,0,0,0,0,1,0,307922
2006,women,3,20-24,75,20-24,0,0,0,0,0,0,0,0,1,0,0,0,0,332015
2006,women,3,25-29,89,25-29,0,0,0,0,1,4,0,0,2,0,3,0,0,339388
2006,women,3,30-34,136,30-34,4,0,0,0,1,12,0,0,2,0,4,1,0,350393
2006,women,3,35-39,273,35-39,3,0,1,0,6,35,0,0,12,0,13,0,0,387089
2006,women,3,40-44,411,40-44,11,0,2,0,16,65,0,0,20,0,24,0,0,389582
2006,women,3,45-49,564,45-49,14,1,3,0,33,109,0,0,22,0,30,6,4,347710
2006,women,3,50-54,827,50-54,14,2,8,0,62,130,0,1,44,0,48,13,3,317697
2006,women,3,55-59,1383,55-59,39,8,17,0,167,181,2,3,97,0,65,51,3,345425
2006,women,3,60-64,1850,60-64,59,13,15,0,233,171,2,7,161,0,74,84,10,291692
2006,women,3,65-69,2543,65-69,74,10,19,0,285,204,3,12,264,3,130,149,11,241786
2006,women,3,70-74,3903,70-74,120,15,34,0,341,230,6,45,534,12,303,257,43,218584
2006,women,3,75-79,6489,75-79,145,22,49,0,438,260,23,129,1034,39,693,375,72,195694
2006,women,3,80-84,9704,80-84,155,16,48,0,391,284,34,357,1598,85,1251,500,154,160201
2006,women,3,85-89,10354,85-89,153,10,39,0,233,269,37,564,1694,109,1555,370,193,102156
2006,women,3,90+,13322,90+,107,10,38,0,104,225,40,896,1776,166,1938,256,311,60626
2006,women,4,<1,212,<1,0,0,0,0,0,0,0,0,0,0,2,0,0,51376
2006,women,4,01-04,30,01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,201728
2006,women,4,05-09,24,05-09,0,0,0,0,0,0,0,0,0,0,2,0,0,271019
2006,women,4,10-14,20,10-14,0,0,0,0,0,0,0,0,0,0,1,0,0,295461
2006,women,4,15-19,66,15-19,0,0,0,0,0,0,0,0,0,0,1,0,0,306795
2006,women,4,20-24,71,20-24,1,0,0,0,0,0,0,0,0,0,1,1,0,278718
2006,women,4,25-29,82,25-29,3,1,0,0,0,2,0,0,1,0,1,0,0,281531
2006,women,4,30-34,117,30-34,1,0,1,0,1,9,0,0,3,0,7,0,0,323511
2006,women,4,35-39,232,35-39,7,0,0,0,4,38,0,0,3,0,12,0,2,389480
2006,women,4,40-44,334,40-44,3,0,0,0,14,68,0,0,10,0,8,0,0,409265
2006,women,4,45-49,538,45-49,17,1,4,0,33,99,0,0,28,0,23,2,2,369891
2006,women,4,50-54,725,50-54,13,3,7,0,54,139,0,1,42,0,34,6,5,338321
2006,women,4,55-59,1329,55-59,28,5,24,0,129,242,0,3,87,1,42,31,4,379131
2006,women,4,60-64,1779,60-64,52,6,18,0,181,245,0,2,134,4,86,63,9,319734
2006,women,4,65-69,2404,65-69,62,10,25,0,221,199,7,20,247,5,151,125,16,257851
2006,women,4,70-74,3599,70-74,93,11,39,1,299,221,9,52,479,10,284,196,31,226582
2006,women,4,75-79,5833,75-79,137,18,35,0,371,275,11,127,821,22,629,353,72,199032
2006,women,4,80-84,9055,80-84,184,14,57,0,353,284,38,318,1436,63,1171,444,142,159131
2006,women,4,85-89,9954,85-89,154,14,55,1,190,222,31,548,1604,120,1514,309,197,98724
2006,women,4,90+,12847,90+,113,10,36,1,86,243,53,830,1621,175,1914,246,287,58857
2006,women,5 least deprived,<1,146,<1,0,0,0,0,0,0,0,0,0,0,0,0,0,51061
2006,women,5 least deprived,01-04,40,01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,213537
2006,women,5 least deprived,05-09,14,05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,294934
2006,women,5 least deprived,10-14,19,10-14,0,0,0,0,1,0,0,0,0,0,1,0,0,317996
2006,women,5 least deprived,15-19,52,15-19,0,0,0,0,0,0,0,0,0,0,1,0,0,312422
2006,women,5 least deprived,20-24,58,20-24,0,0,0,0,0,0,0,0,0,0,1,0,0,234075
2006,women,5 least deprived,25-29,65,25-29,0,1,0,0,1,3,0,0,0,0,0,0,0,239286
2006,women,5 least deprived,30-34,71,30-34,1,0,0,0,1,7,0,0,2,0,1,0,1,306364
2006,women,5 least deprived,35-39,173,35-39,6,1,0,0,6,37,0,0,1,0,6,0,0,396708
2006,women,5 least deprived,40-44,325,40-44,7,1,6,0,10,71,1,0,8,0,12,0,0,434382
2006,women,5 least deprived,45-49,469,45-49,19,1,5,0,27,93,0,1,18,0,22,0,1,387762
2006,women,5 least deprived,50-54,746,50-54,23,4,12,0,51,152,0,0,39,0,24,5,3,346834
2006,women,5 least deprived,55-59,1202,55-59,49,4,10,2,111,222,1,2,47,1,50,26,1,382981
2006,women,5 least deprived,60-64,1538,60-64,47,8,13,0,149,223,0,6,92,1,55,39,3,314657
2006,women,5 least deprived,65-69,1958,65-69,63,14,19,0,149,192,1,10,189,4,108,63,10,249315
2006,women,5 least deprived,70-74,3070,70-74,76,6,43,0,220,236,8,33,388,14,238,133,25,219803
2006,women,5 least deprived,75-79,4852,75-79,136,16,43,0,280,236,9,101,640,32,554,233,51,189627
2006,women,5 least deprived,80-84,7417,80-84,137,16,46,0,284,251,12,288,1129,64,1032,335,120,146512
2006,women,5 least deprived,85-89,8353,85-89,138,14,34,0,174,183,18,429,1301,104,1321,274,163,87422
2006,women,5 least deprived,90+,10904,90+,111,5,37,0,88,183,35,687,1427,133,1630,213,241,52187
2007,men,1 most deprived,<1,663,<1,0,0,0,0,0,0,0,0,0,0,0,0,1,87554
2007,men,1 most deprived,01-04,105,01-04,0,0,0,0,0,0,0,0,0,0,1,0,0,312441
2007,men,1 most deprived,05-09,65,05-09,0,0,0,0,0,0,0,0,0,0,1,0,0,349436
2007,men,1 most deprived,10-14,66,10-14,0,0,0,0,0,0,0,0,1,0,1,0,0,361048
2007,men,1 most deprived,15-19,190,15-19,0,0,0,0,0,0,0,0,0,0,3,0,0,370871
2007,men,1 most deprived,20-24,352,20-24,1,0,0,0,1,0,0,0,4,0,7,2,1,415578
2007,men,1 most deprived,25-29,433,25-29,1,0,1,0,1,0,0,0,8,0,11,0,0,417137
2007,men,1 most deprived,30-34,613,30-34,3,0,2,0,3,0,0,0,29,0,11,1,0,375782
2007,men,1 most deprived,35-39,877,35-39,5,0,2,0,10,0,0,0,81,0,25,5,1,386699
2007,men,1 most deprived,40-44,1212,40-44,13,1,2,0,33,0,0,1,134,0,48,21,1,362514
2007,men,1 most deprived,45-49,1482,45-49,17,6,8,0,59,0,0,1,285,0,63,32,5,314578
2007,men,1 most deprived,50-54,2034,50-54,20,5,15,0,141,0,5,1,436,0,79,65,2,266445
2007,men,1 most deprived,55-59,2971,55-59,44,6,29,1,325,1,5,4,650,1,97,173,5,249491
2007,men,1 most deprived,60-64,3943,60-64,69,22,39,0,509,2,7,12,892,6,163,244,10,213496
2007,men,1 most deprived,65-69,4861,65-69,87,19,58,2,659,0,20,16,1108,8,277,370,26,174947
2007,men,1 most deprived,70-74,6024,70-74,101,25,62,0,700,0,29,57,1232,17,415,501,44,147471
2007,men,1 most deprived,75-79,7377,75-79,119,20,70,0,748,3,34,113,1523,28,615,648,80,113982
2007,men,1 most deprived,80-84,7935,80-84,120,20,80,0,570,4,31,213,1551,29,748,682,110,76111
2007,men,1 most deprived,85-89,5864,85-89,90,10,35,0,301,2,23,216,1068,43,600,457,110,37404
2007,men,1 most deprived,90+,3240,90+,21,1,17,0,82,1,7,145,476,22,338,192,74,13034
2007,men,2,<1,424,<1,0,0,1,0,0,0,0,0,0,0,3,0,0,70348
2007,men,2,01-04,87,01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,249479
2007,men,2,05-09,34,05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,291157
2007,men,2,10-14,43,10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,312701
2007,men,2,15-19,154,15-19,0,0,0,0,0,0,0,0,0,0,1,0,0,337727
2007,men,2,20-24,257,20-24,1,0,0,0,0,0,0,0,0,0,1,2,0,393273
2007,men,2,25-29,310,25-29,3,0,1,0,2,0,0,0,5,0,2,0,0,413329
2007,men,2,30-34,368,30-34,3,0,0,0,2,0,0,0,15,0,7,0,0,382406
2007,men,2,35-39,560,35-39,3,0,2,0,3,0,0,0,43,0,10,0,1,396591
2007,men,2,40-44,784,40-44,10,2,5,0,23,2,1,0,115,0,22,2,0,383301
2007,men,2,45-49,1118,45-49,8,8,12,0,63,2,1,0,193,0,36,12,3,334029
2007,men,2,50-54,1470,50-54,20,3,9,0,120,1,1,0,285,1,51,35,0,284490
2007,men,2,55-59,2211,55-59,40,12,21,0,234,2,4,0,453,2,76,88,3,276610
2007,men,2,60-64,3179,60-64,70,20,29,1,395,3,2,6,655,1,129,167,12,249279
2007,men,2,65-69,3976,65-69,92,19,52,1,490,2,13,13,855,5,152,243,16,192179
2007,men,2,70-74,5312,70-74,111,22,53,0,617,3,23,43,1126,10,348,354,35,163899
2007,men,2,75-79,7174,75-79,141,25,69,0,630,4,35,98,1501,22,528,564,70,130223
2007,men,2,80-84,8087,80-84,141,20,47,1,550,2,30,210,1628,38,738,604,113,88835
2007,men,2,85-89,6442,85-89,87,13,43,0,268,3,16,216,1207,49,664,420,100,45355
2007,men,2,90+,4080,90+,35,2,22,0,99,2,16,186,621,41,434,201,85,16383
2007,men,3,<1,282,<1,0,0,0,0,0,0,0,0,0,0,4,0,0,60188
2007,men,3,01-04,58,01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,224134
2007,men,3,05-09,24,05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,274262
2007,men,3,10-14,36,10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,302345
2007,men,3,15-19,159,15-19,1,0,0,0,0,0,0,0,0,0,2,1,0,322991
2007,men,3,20-24,221,20-24,0,2,0,0,0,0,0,0,0,0,0,0,0,344761
2007,men,3,25-29,229,25-29,4,0,1,0,1,0,0,0,4,0,7,1,1,350980
2007,men,3,30-34,294,30-34,1,2,1,0,0,1,0,0,10,0,7,0,0,342088
2007,men,3,35-39,392,35-39,3,1,1,1,4,0,0,0,28,0,8,4,0,384955
2007,men,3,40-44,586,40-44,6,0,5,0,11,0,0,0,71,0,25,3,0,393817
2007,men,3,45-49,762,45-49,11,0,8,0,31,0,1,0,123,0,26,12,2,353963
2007,men,3,50-54,1162,50-54,22,2,12,0,68,0,1,2,245,1,53,15,1,313120
2007,men,3,55-59,1995,55-59,49,20,25,0,171,1,2,2,404,1,79,56,4,319527
2007,men,3,60-64,3041,60-64,79,14,58,0,371,1,3,9,612,2,117,105,14,303121
2007,men,3,65-69,3817,65-69,104,27,42,0,442,2,7,18,767,10,187,209,10,228587
2007,men,3,70-74,5078,70-74,122,18,71,0,481,1,15,41,1025,11,339,314,19,194653
2007,men,3,75-79,7292,75-79,150,20,69,0,634,0,24,111,1470,15,563,434,64,154124
2007,men,3,80-84,8599,80-84,162,27,67,1,510,2,25,218,1692,41,832,566,91,102380
2007,men,3,85-89,7320,85-89,107,14,53,1,310,3,36,255,1416,38,765,420,119,53869
2007,men,3,90+,5147,90+,50,3,27,0,96,1,19,244,820,42,555,230,118,20115
2007,men,4,<1,212,<1,0,0,0,0,0,0,0,0,1,0,1,0,0,56023
2007,men,4,01-04,31,01-04,0,0,0,0,0,0,0,0,0,0,1,0,0,216794
2007,men,4,05-09,25,05-09,0,0,0,0,0,0,0,0,0,0,1,0,0,281100
2007,men,4,10-14,31,10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,309470
2007,men,4,15-19,122,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,324467
2007,men,4,20-24,168,20-24,0,0,0,0,0,0,0,0,0,0,5,0,0,299771
2007,men,4,25-29,167,25-29,1,0,0,0,0,0,0,0,3,0,4,0,1,292470
2007,men,4,30-34,213,30-34,2,0,0,0,0,0,0,0,7,0,1,0,0,303784
2007,men,4,35-39,325,35-39,3,0,0,0,6,0,0,0,21,0,9,0,0,375308
2007,men,4,40-44,437,40-44,8,1,7,0,9,0,0,0,56,1,9,0,0,402577
2007,men,4,45-49,678,45-49,17,2,9,0,31,1,0,0,116,0,25,3,1,373453
2007,men,4,50-54,983,50-54,24,4,11,0,89,0,2,0,183,0,40,14,3,333356
2007,men,4,55-59,1798,55-59,43,13,36,0,172,1,1,3,366,2,64,39,2,346013
2007,men,4,60-64,2683,60-64,87,15,53,0,260,1,5,5,544,2,93,77,5,335995
2007,men,4,65-69,3450,65-69,94,25,61,1,392,0,2,20,685,6,145,127,6,245239
2007,men,4,70-74,4885,70-74,142,25,62,0,468,1,11,30,971,10,275,217,23,208601
2007,men,4,75-79,7034,75-79,159,27,64,0,571,1,26,116,1390,20,532,419,69,163922
2007,men,4,80-84,8386,80-84,170,26,68,1,454,1,25,192,1584,54,825,453,100,107446
2007,men,4,85-89,7095,85-89,92,12,44,0,294,2,28,266,1281,42,796,380,125,54804
2007,men,4,90+,5063,90+,48,3,19,0,91,1,16,222,800,50,585,216,118,20893
2007,men,5 least deprived,<1,170,<1,0,0,0,0,0,0,0,0,0,0,1,0,0,55265
2007,men,5 least deprived,01-04,40,01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,229538
2007,men,5 least deprived,05-09,21,05-09,0,0,0,0,0,0,0,0,0,0,1,0,0,306248
2007,men,5 least deprived,10-14,29,10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,336636
2007,men,5 least deprived,15-19,106,15-19,0,0,0,0,0,0,0,0,0,0,2,0,0,342807
2007,men,5 least deprived,20-24,136,20-24,0,0,0,0,1,0,0,0,0,0,2,0,0,262357
2007,men,5 least deprived,25-29,114,25-29,0,1,0,0,0,0,0,0,2,0,0,0,0,248662
2007,men,5 least deprived,30-34,152,30-34,2,0,0,0,0,0,0,0,10,0,3,0,0,277619
2007,men,5 least deprived,35-39,227,35-39,3,0,1,0,2,0,0,0,17,0,6,0,0,373838
2007,men,5 least deprived,40-44,404,40-44,10,3,2,0,6,0,0,0,39,0,17,1,0,419451
2007,men,5 least deprived,45-49,530,45-49,9,1,3,0,21,1,0,0,80,0,18,3,1,391757
2007,men,5 least deprived,50-54,833,50-54,25,3,13,0,50,1,0,1,158,0,25,8,2,344376
2007,men,5 least deprived,55-59,1503,55-59,55,16,28,0,131,0,0,0,302,0,49,17,6,348273
2007,men,5 least deprived,60-64,2228,60-64,64,10,38,0,242,1,2,2,420,3,81,61,2,334174
2007,men,5 least deprived,65-69,2849,65-69,103,13,47,2,269,1,4,14,531,3,133,74,10,235983
2007,men,5 least deprived,70-74,4216,70-74,129,24,59,0,349,1,4,42,780,7,246,187,20,204261
2007,men,5 least deprived,75-79,6005,75-79,166,23,63,0,444,3,15,73,1159,19,491,293,52,160788
2007,men,5 least deprived,80-84,7292,80-84,160,14,51,0,404,3,29,151,1413,46,703,372,86,104212
2007,men,5 least deprived,85-89,6431,85-89,74,13,35,0,203,2,19,224,1219,44,708,302,107,51486
2007,men,5 least deprived,90+,4613,90+,39,4,16,0,88,3,20,172,726,40,476,193,117,19723
2007,women,1 most deprived,<1,493,<1,0,0,0,0,0,0,0,0,0,0,2,0,0,83155
2007,women,1 most deprived,01-04,81,01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,298599
2007,women,1 most deprived,05-09,33,05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,335770
2007,women,1 most deprived,10-14,51,10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,344707
2007,women,1 most deprived,15-19,81,15-19,0,0,0,0,0,0,0,0,0,0,3,0,1,364313
2007,women,1 most deprived,20-24,141,20-24,0,0,0,0,0,0,0,0,2,0,2,0,0,444527
2007,women,1 most deprived,25-29,170,25-29,1,0,1,0,0,4,0,0,0,0,8,1,0,438583
2007,women,1 most deprived,30-34,246,30-34,2,0,0,0,6,11,0,0,5,0,9,1,0,371477
2007,women,1 most deprived,35-39,438,35-39,0,0,3,0,5,38,1,0,23,0,18,1,1,383711
2007,women,1 most deprived,40-44,630,40-44,6,1,3,0,21,54,1,0,40,0,24,7,1,367305
2007,women,1 most deprived,45-49,877,45-49,6,1,6,1,50,97,0,1,56,0,45,22,3,317520
2007,women,1 most deprived,50-54,1171,50-54,11,4,6,0,115,106,5,1,106,1,59,36,2,265793
2007,women,1 most deprived,55-59,1715,55-59,34,7,17,0,248,150,4,1,175,2,79,88,9,246317
2007,women,1 most deprived,60-64,2394,60-64,48,10,11,1,322,166,4,9,267,1,131,222,12,218433
2007,women,1 most deprived,65-69,3115,65-69,71,16,12,3,447,156,7,14,440,4,179,294,19,187861
2007,women,1 most deprived,70-74,4650,70-74,79,12,30,1,524,169,27,58,714,12,356,459,57,173065
2007,women,1 most deprived,75-79,6865,75-79,120,20,32,0,587,200,34,164,1062,32,584,661,100,156038
2007,women,1 most deprived,80-84,9128,80-84,157,27,49,0,529,220,39,348,1461,74,1028,717,158,126039
2007,women,1 most deprived,85-89,9366,85-89,124,10,43,0,278,165,32,562,1534,97,1120,518,183,80635
2007,women,1 most deprived,90+,9265,90+,74,5,32,0,104,151,38,692,1258,133,1205,223,230,42836
2007,women,2,<1,311,<1,0,0,0,0,0,0,0,0,0,0,3,0,0,67426
2007,women,2,01-04,39,01-04,0,0,0,0,0,0,0,0,0,0,0,1,1,238239
2007,women,2,05-09,27,05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,278723
2007,women,2,10-14,31,10-14,0,0,0,0,0,0,0,0,1,0,0,0,0,299941
2007,women,2,15-19,54,15-19,1,0,0,0,0,0,0,0,0,0,1,0,0,330628
2007,women,2,20-24,88,20-24,0,1,0,0,0,1,0,0,0,0,0,0,0,403208
2007,women,2,25-29,127,25-29,2,1,1,0,0,6,0,0,1,0,2,1,1,418235
2007,women,2,30-34,166,30-34,1,0,1,0,4,9,0,0,4,0,12,0,0,373166
2007,women,2,35-39,292,35-39,0,1,1,0,7,37,0,0,16,0,12,1,1,390902
2007,women,2,40-44,518,40-44,11,2,3,0,19,77,0,1,25,0,30,2,1,382938
2007,women,2,45-49,694,45-49,11,7,4,0,48,98,0,0,46,0,39,9,2,335963
2007,women,2,50-54,944,50-54,14,5,8,0,79,124,2,0,58,1,39,33,5,288749
2007,women,2,55-59,1335,55-59,26,6,6,1,156,134,3,0,117,0,60,57,3,282934
2007,women,2,60-64,2035,60-64,46,8,16,0,264,170,2,9,203,4,102,133,12,258131
2007,women,2,65-69,2654,65-69,47,13,21,0,316,164,8,7,339,4,174,182,15,208883
2007,women,2,70-74,3956,70-74,76,21,19,0,386,204,9,47,538,19,293,313,42,190846
2007,women,2,75-79,6294,75-79,133,24,35,0,511,200,25,170,935,28,628,506,83,175802
2007,women,2,80-84,9255,80-84,160,21,55,0,475,232,29,374,1454,68,1061,603,184,143069
2007,women,2,85-89,10150,85-89,115,11,44,0,258,208,37,529,1633,108,1384,441,203,96278
2007,women,2,90+,11530,90+,88,10,38,0,115,205,47,881,1545,150,1536,226,278,52448
2007,women,3,<1,239,<1,0,0,0,0,0,0,0,0,0,0,1,0,0,57316
2007,women,3,01-04,35,01-04,0,0,0,0,0,0,0,0,0,0,1,0,0,212567
2007,women,3,05-09,25,05-09,0,0,0,0,0,0,0,0,0,0,1,0,0,263138
2007,women,3,10-14,27,10-14,0,0,0,0,0,0,0,0,0,0,0,1,0,287691
2007,women,3,15-19,53,15-19,0,0,0,0,0,0,0,0,0,0,1,0,0,311163
2007,women,3,20-24,75,20-24,1,0,0,0,0,0,0,0,0,0,1,0,1,336990
2007,women,3,25-29,90,25-29,1,1,0,0,0,2,0,0,0,0,5,0,0,350290
2007,women,3,30-34,130,30-34,2,0,0,0,1,8,0,0,2,0,4,0,0,338882
2007,women,3,35-39,220,35-39,3,1,2,0,5,36,0,0,1,0,6,0,3,383586
2007,women,3,40-44,435,40-44,15,1,1,0,23,74,1,0,17,0,19,2,1,394334
2007,women,3,45-49,586,45-49,14,5,5,0,32,107,0,1,22,0,26,5,4,357980
2007,women,3,50-54,820,50-54,20,1,6,1,62,116,1,0,47,0,48,14,2,321010
2007,women,3,55-59,1363,55-59,34,7,19,0,131,170,2,1,100,1,58,43,6,330585
2007,women,3,60-64,2060,60-64,69,14,20,0,252,224,1,6,166,3,97,85,8,316165
